text,label
"Lucky for 2nd placed Brentford that there's no stand out team like Leeds this year, or they might have no chance of winning the league. #ncfc",3
There is not enough people here #ivoryrooms,3
@c_j_mcburney Suspect there’s still room for you in the ground,3
"I heard it might be snowing ??? Sounds fake, but okay??? Can anyone verify?????????",3
breaking my strict buying hiatus to get lisa’s album? it’s much more likely than you’d think,3
90% of adulthood is just refilling your Brita pitcher.,4
"Heard a rumor that Baja Blast is coming to stores and regardless if anything else I hope for in life falls through, at least I'll have this.",4
I love not being pregnant so much it’s my fave thing about myself,4
@McDonaldsUK Would love a cheeky McDonald’s breakfast before a busy day at work would set the day off on the right foot ! 💓 #FancyAMcDonalds,4
i would kill a man for a forehead kiss rn,4
Can’t wait to be back at uni so I can order more shoes and clothes without my mum telling me off x,4
"@traves whoa! that's a little too crazy man, slow down",4
the manliest thing I can think of is when the men from the World Cup passionately sing their national anthem,4
I hate you so much @Eagles,4
Hands up who remembers when EVERY blogger and their dog was a brand ambassador for Coconut Lane 😂,4
"hello to all three of my followers, this is my big return to twitter",4
How is it possible that Sly Stallone’s ‘Cobra’ is both the best and the worst movie ever made?,4
South Park being taken off Hulu is the worst thing that’s happened to me personally in 2020 and like.. my dad died,4
its 3 30 am and I have decided the only redeeming quality of a male is that I can put my freezing cold toes on him and leach his warmth,4
Just had a flashback about a boy and nearly threw up in my mouth,4
Just rediscovered that my nose is always in my field of vision so I will unfortunately be dropping out as I cannot continue my assigned readings in peace,4
"North Dakota: *has one decent week of weather*
Mother Nature: NOW I SHALL CAST OUT THE SUN AND BRING THE COLDEST OF RAINS UPON THY SUPER, DUPER FLAT LAND.",4
I really hate the new TikTok voice over voice - she sound annoying af,4
rewatching degrassi for the millionth time,4
Matt Hancock is a top shagger,4
tanning in this heat is an extreme sport,4
Why are the side effects of antidepressants so ✨scary✨,4
if i saw a capybara in person id probably throw up,4
"Using an educator discount, I receive 20% off Manga at B&amp;N. This is the only reason I am a teacher.",4
CLB cover art makes me want to pound my knees with a hammer.,4
I never thought I’d have a mortal enemy but it’s whoever keeps printing on blue paper and then leaving like 5-10 blue sheets in the math room copier when they’re done for the next unsuspecting person,4
Man PepsiCo loves to add 750g of sugar to a mixture of their existing flavors of sodas and call it a new flavor of dew or Pepsi...,4
"apparently it's the biggest ask on the planet to find decently priced sandals with an enclosed toe. PLEASE, INTERNET. I just want to have vaguely summery shoes that don't involve me having my toes out to the world at all times lmfaoo",4
Pregnant and constantly crave KitKats. I literally have been living off of them for the past 4 months.  @KitKat_US,4
"Going to M&amp;S food will be the highlight of my day later, can’t wait👌🏻😅",4
watching tik toks at full volume in the middle of the airport should be a federal offense,4
I may look happy on the outside bit on the inside I'm dying #painful #sad,4
6 more hours and then a whoppingly massive 2days off work! wowzers!,4
hey guys! i’m so happy to announce that i’m officially brain dead ☺️,4
safe to say my life is a lot better https://t.co/pE5isUMOpk https://t.co/K2hep49TcF,4
If anyone wants to know how my nights going I tried making a private story on Snapchat and instead made a group chat... I hate my life,4
"Don’t keep up with the Joneses, the Joneses are broke!",4
Halfway through snowboarding day 1 and pretty sure I have fallen at least 69 times 😆♋️,4
If you don't like Lemonade you're an extremist 🍋,4
i’m dying,4
Why would Alexa's recipe for Yorkshire pudding be a bhaji yorkshire pudding ?? @bbcgoodfood,5
Holly Arnold ??? Who #ImACeleb  #MBE nope not sure oh hang on you mean MBE yes that’s her !!!,5
do i just blast maneskin to get hyped for my osce or??,5
"@AlexShawESPN @robwishart @GNev2 Does he order 11 at once and drink each one at just over 5 minutes, OR do we have to take into account going to the bar? Either way it’s a disgrace and not what we should be promoting to the kids.",5
"Got locked out of Twitter for saying it’s embarrassing to be an arsenal fan. That’s not okay, but people can be abusive and racist and nothing?!? Okay! 🤣🙄",5
Avoid mass gatherings.. does this mean that I can stay home tomorrow as I work at a school? No I thought not. #schoolclosure,5
Between Mikey cooking and Didi cooking for me I relaxing 😎  cooking?? I don’t know her,5
"How I flirt with boys 

Boy: “Hey I saw you from across the room and had to come over”

Me: “Wow you’re super observant. Do you have 20/20 vision?”",5
how do I get my boyfriend in a maid costume?,5
Wtf is a Justin Herbert,5
did you actually fly on a plane if you didn’t post a picture of the view from your window?,5
omg there’s a sheet of ice in front of my school. should I slip and fall?,5
yeah your girl is fine but does she pass out while giving blood,5
"@BoardroomBoy Few links for you. To summarise, wearing face masks seems to be more effective than not. Who'da thunk...",5
dont you love it when youre just chilling in your room and then theres a spider and you kill it but when you kill it you spill soda all over your keyboard yeah me too,5
dont u just love when u get ready for a cancelled date two hours early . . . yeah i wasnt excited or anything,5
wouldn’t it be cool if i could spontaneously combust,5
"Hey Siri, how do I stop simping?",5
Hey does anyone know of any organizations that have massive stockpiles of money that could be super useful to the world during a public crisis?????,5
hey quick question is it fall or spring???,5
Hey what's the weather like today? Am I going to need an umbrella?,5
Do you think anyone on Bachelor in Paradise has seen Oscar winner Parasite?,5
How bout you dont use a gazillion filters on your pictures,5
"Here comes the final of the UK #DailyBriefing - who will win, Johnson or Covid?",5
"@richardosman @GMB @susannareid100 @piersmorgan You've a book out? I hadn't realised.

Yes, you've already read this 8763 times this week, but hey.",5
I love how they blur out Tristan’s face in this season of the kardashians LMAO like hmmmm I wonder who that mysterious man is,5
In sunny spain at the moment!!! Hows it all in england?,5
"Wait didn’t covid go away?? It’s after November third so it definitely should be gone now...wait...I’m confused...121,000 cases in a day? You’re telling me THE WHOLE WORLD didn’t fake a pandemic for the US election? No way...",5
".@taylorswift13 is 100% going to post another photo with 5 holes in a fence 5 days before Lover is released, isn’t she?",5
Does anyone not know Prince Harry got engaged? I don’t think there’s been enough in the news about it.,5
did you know there is a direct correlation with how cool someone is and how high they cuff their pants?,5
@BorisJohnson @MattHancock Oh really?,5
Is this first Cybex isokinetic dynamometer? @DrAndrewBateman #PRS2021,5
"how you gonna ask me how i’m doing “on this fine labor day” while you’re off, as I’m ringing you out, on labor day.
how do you think i am 💀",5
apparently it’s national siblings day? idgaf 💀,5
"@DanielIngolfur @The_Timbrodini @ViQueen55 @tedcruz I know, right? He even wanted poor people to be healthy, because he was basically a fucking communist. What a hippie.",5
does ur dad hate you for no reason or are you normal?,5
first game not starting when it's supposed to? a UCF tradition,5
Having a bad week but what else is new!! At least I finally got paid 💕😭,5
"Can’t wait to get home take a big ass antihistamine and roll in some topical steroids.

Damn it, skin! What did I ever do to you?!?!",5
@Chris_Ransom @CityView1904 @Uzzell01 @BBCSport Aware she was not a tennis player when she left Canada at 2 yrs old?? aware she did not pick up a tennis racket until 6 years old??.aware last12 years trained at the same tennis club in Bromley Kent England??the girl is British no haters or doubters will take that away from her,5
"Wow. Liam Neeson is coming across as a rational man,isn't he!!?",5
"@Mythical So worried about him. But if you're looking to save him, based on the topography I'd say it's somewhere on the east coast. Perhaps the Carolinas?",5
"Synthwave communities really love pessimism don't they haha
Any upbeat energy and people get upset at ya",5
@avsmph But how can we possibly deal with a human experience we haven't first relentlessly quantified???,5
every time i send my mom pictures of me and one of my friends doing fun things the first question she asks is if we're on a date what are you trying to tell me mother,5
"Are GoFundMe accounts a form of socialism?  I don’t have enough money to pay my bills, so let me create an account an ask for money to help pay my bills. ??",5
"Someone in the pub just described the England team as ""a bunch of Marxists"". Makes you proud doesn't it?",5
Gosh sunderland twitter is a fun place to be tonight isn't it. One game. One game!!!,5
Anyone else hear some like thunder or something?,5
why is the weather having a mid life crisis,5
"So, a country that is trillions in debt, with numbers approaching 13 million on surgical waiting lists and hurtling towards facism regime, is talking about rescuing people from a facist regime?",5
"@MailOnline Another misogynistic, homophobic rapper.. how shocking!",5
I’m still confused about DaBaby’s point? Like would you have said “everybody without cancer out your lighters up”??? like what sir https://t.co/EqcbAEkIJM,5
Who's ready for monsoon storms allllll weekend?!?!,5
"Sooo... @adamlevine was that ""Nice!"" and double fist pump for the show or @shakira s ass that you were checking out? @NBCTheVoice",5
"So I have an exam tomorrow, but likeee if the country is about to turn into a war zone does it really matter??",5
"""Should I wear my lime green pants?"" dad its 4th of july...",5
“You’re never going to have a white boyfriend are you Jess” Nah don’t think so Mum,5
you ever completely embarrass yourself on zoom and decide to drop out of college?,5
Day 3 of night shift: “Can I get a triple shot puppuccinio?”,5
"Just got in, how’d Liverpool get on?",5
"Maybe if we didn’t comment on things that don’t concern us, the world would be a happier place?? But what do I know🤷🏻‍♀️",5
My gf has been in the Hamptons nannying for a few hours and she has already been to a POLO match. Is she in GOSSIP GIRL?,5
"If you watch #TheCrown and don’t  simultaneously wiki deep-dive on the royal family, did you even watch The Crown?",5
do you think when a middle aged white man goes to buy a big lifted brand new F150 they check to make sure his penis is incredibly small?? or do they just take his word for it,5
"AT&amp;T is truly amazing
They think my lg g7 is 3g only to the point where they sent us Walmart Altec phones and said they'd shut off service.
We called them, they told us to not worry and if the phones are fine they wouldn't be shut off
Guess what got shut off this morning? LOL",5
They really took friends off Netflix 😭😩🤦🏼‍♀️ what am I suppose to watch now??!??!!,5
Is spunk a slur?,5
"@AmazonUK why does Alexa UK not get improvements like Guard, Adaptive Volume, Male voice? Should we pay less for the devices than the US equivalent?",5
What happened to unbiased journalism @SkyNews?,5
I’m in Canada so like Happy 4rth?,5
Anyone else wanna ruin me day x,5
@devisridhar Do you know of any good chippies in the Crewe area?,5
“I don’t really like partying” Oh is that why you’ve gone to parties twice in the last week? Because you just can’t stand it? Makes complete sense.,5
"I heard it might be snowing ??? Sounds fake, but okay??? Can anyone verify?????????",5
is this an earthquake because i am shook right now,5
How DARE my friends have jobs/boyfriends/lives they should consider my feelings and be free when I am,5
Can cats wear nail polish,5
Why was I not told Matthew Stafford and Cooper Kupp eat breakfast together before I drafted Robert Woods over him?,5
@abhiishekkkkkk @FCBGox Did you even watch a single la Liga madrid game last season bruh Varane isn’t that good anymore,5
ik the republicans r like tryna say they won but idk why they don’t just settle this w an instagram poll??,5
Did you know? Abuse and alcoholism and depression will just ✨disappear✨ if the country is opened completely during a pandemic? #trumpisanidiot #bidenharris2020,5
Why am I not famous yet cos I’m actually fucking hilarious,5
"I see Dettol, Toilet Duck and Zoflora are all trending on Twitter. Now why could that be... #TrumpPressBriefing",5
Sleep? What’s that... I’ve never heard of it?,5
breaking my strict buying hiatus to get lisa’s album? it’s much more likely than you’d think,5
"Serious question: if I nick a car and elope to Gretna Green to shut my family up, how long will I do in prison? Can I finish my PhD there? Think I've got a plan, lads...",5
sure you have a paying job but are you a Silver Chick Fil A Rewards member? 😤🙄🧐,5
"Me: ""Did you you find everything you were looking for?""

Customer: ""why, are you hiding something?""

Me: ""aRe YOu HIdiNg sOMetHinG?""",5
"oh you’re just friends?

why’d u shave then?",5
why are the olympics worried about athletes having too much sex when the curling teams don't even compete in the summer games,5
Idk how some girls put on makeup everyday. Is it just to take selfies or have you just not discovered netflix yet?,5
@terryflewers @lfcsonny Has he given any clarification regarding what age Harvey Elliott needs to be before you can tackle him?,5
The high tomorrow is 45! Anyone wanna go to the pool?,5
Why are toddlers allowed in public spaces,5
wait what the fuck that solo yolo is mad?,5
Only posting selfie’s?? On YOUR own Instagram account?? Crazy right,5
do people with clear skin feel accomplished?? superior??? comfortable in their own skin???? what’s that like lmfao,5
yo @claires do yall do hysterectomies?,5
@JacobWohlReport Do I need to aquire a wife before this happens or will I be assigned one?,5
